Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Device Category
,,2023-03-05 21:28:00,2023-03-05 21:28:00,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,AC,Neusu Aceh,23244,360020,182.3.9.169,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1678051676874-6496345977051030883,00000000-0000-0000-0000-000000000000,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; V2149 Build/RP1A.200720.012),,,phone
,,2023-01-16 08:57:56,2023-01-16 08:57:56,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Bubulak,16115,360079,114.10.66.142,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1673859471613-109623375815331469,00000000-0000-0000-0000-000000000000,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; vivo 1915 Build/SP1A.210812.003),,,phone
,,2023-01-16 08:53:42,2023-01-16 08:53:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Cibadak,43351,360443,180.245.161.109,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673859221178-6390506274633839932,3b586bef-f80c-4ec7-8e91-c457aba07b96,,,,,,android,,13,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A515F Build/TP1A.220624.014),,,phone
,,2023-01-16 08:38:45,2023-01-16 08:38:45,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Sukapura,40285,360024,114.122.102.161,False,,Tsel-PakaiMasker,Indonesia,1673858321611-1559017783799537709,73366fb2-4f03-4bc3-9d43-fb6470846f17,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J701F Build/PPR1.180610.011),,,phone
,,2023-01-16 08:25:42,2023-01-16 08:25:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Cipaganti,40131,360128,116.206.14.50,False,3,3,Indonesia,1673857540136-3894235852434311674,8432e5de-45df-420d-a526-2f19bd387134,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-M215F Build/SP1A.210812.016),,,phone
,,2023-01-16 08:14:41,2023-01-16 08:14:41,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Kalijaga,45144,360111,103.105.33.69,False,3SinyalKuatHemat,3SinyalKuatHemat,Indonesia,1673856868253-6905387926048157689,eede009f-881d-4a28-bfc4-35232e67afdc,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A042F Build/SP1A.210812.016),,,phone
,,2023-01-16 08:14:10,2023-01-16 08:14:10,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Sumbersari,68471,360247,182.1.115.151,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673856846747-4930439479575542577,07e64499-2c34-4de7-bb2d-8343b200a988,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; V2111 Build/SP1A.210812.003),,,phone
,,2023-01-16 08:05:48,2023-01-16 08:05:48,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Air Putih,21256,360052,103.146.27.18,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673856340089-9105118949376047279,3176bdba-eb0a-4e7a-9adc-d41bdca64e4a,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,phone
,,2023-01-16 07:52:53,2023-01-16 07:52:53,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BA,Padangsambian,80117,360116,114.122.138.245,False,Telkomsel,Tsel-PakaiMasker,Indonesia,1673855570427-7204571517596974984,279c87d2-4384-4d4a-8617-8c63a84eebda,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; CPH2471 Build/SP1A.210812.016),,,phone
,,2023-01-16 07:44:19,2023-01-16 07:44:19,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,YO,Canden,55781,360039,103.105.55.255,True,Indosat Ooredoo,INDOSAT | Indosat Ooredoo,Indonesia,1673855130023-8838521068403439600,eaf383cb-cdc1-48cc-bb7d-6ffd26db0f1b,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G610F Build/M1AJQ),,,phone
,,2023-01-16 07:18:42,2023-01-16 07:18:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SS,Bayung Lencir,30756,360307,203.78.119.104,False,AXIS,AXIS,Indonesia,1673853519582-4433468350771136346,f883305e-0d75-46bd-a484-618f360c3802,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,phone
,,2023-01-16 06:56:08,2023-01-16 06:56:08,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Sukanagara,46190,360105,114.122.70.126,False,TELKOMSEL,TELKOMSEL,Indonesia,1673852166223-1048181160085522509,09d62c31-64d8-4310-bea2-c02eded965db,,,,,,android,,12,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; V2157 Build/SP1A.210812.003),,,phone
,,2023-01-16 06:45:23,2023-01-16 06:45:23,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Arcawinangun,53113,360041,36.73.35.218,True,INDOSAT OOREDOO,Indosat Ooredoo,Indonesia,1673851520090-1712965999131957746,b16f0d27-ef0f-4e1e-b434-d7c7de305e36,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Mi A2 Lite Build/PKQ1.180917.001),,,phone
,,2023-01-16 06:22:02,2023-01-16 06:22:02,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Rawajati,12750,360155,103.120.168.12,True,Indosat Ooredoo,INDOSAT,Indonesia,1673850118529-1259502384745449379,eb546695-3b1b-4c63-84ec-82b72e98f4d7,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3LG MIUI/V12.0.14.0.QCDIDXM),,,phone
,,2023-01-16 06:07:13,2023-01-16 06:07:13,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Kelapa Gading Barat,14240,360157,125.165.137.219,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1673849233490-8669890200946457857,07a479db-8198-47a1-bbb9-1bfde2a98cfd,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; CPH2209 Build/SP1A.210812.016),,,phone
,,2023-01-16 05:57:27,2023-01-16 05:57:27,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Citeureup,40512,360078,114.122.72.83,False,TELKOMSEL,TELKOMSEL,Indonesia,1673848642318-3278962845792398665,00000000-0000-0000-0000-000000000000,,,,,,android,,7.1.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; BBC100-1 Build/NMF26F),,,phone
,,2023-01-16 05:57:19,2023-01-16 05:57:19,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Gedangan,66253,360261,140.213.218.75,False,XL Axiata,XL Axiata,Indonesia,1673848632056-1998230514261419515,72d1ddb8-a88a-4f5a-97ed-fd53868fccb3,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; CPH1931 Build/QKQ1.200209.002),,,phone
,,2023-01-16 05:39:48,2023-01-16 05:39:48,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Kayu Manis,13130,360156,114.4.79.114,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1673847584997-5693576918918272748,00000000-0000-0000-0000-000000000000,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3MG MIUI/V12.0.14.0.QCRIDXM),,,phone
,,2023-01-16 05:30:46,2023-01-16 05:30:46,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,TW,ILA,Yuanshan,264 41,None,61.56.165.94,True,台灣大哥大 Taiwan Mobile Telecom,TW Mobile,Indonesia,1673847044436-3124667087390657262,58b8b22f-9c17-47da-af71-b3ba1b614e1a,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A315G Build/SP1A.210812.016),,,phone
,,2023-01-16 05:28:24,2023-01-16 05:28:24,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KI,Loa Kulu,75571,360219,182.3.140.231,False,TELKOMSEL,TELKOMSEL,Indonesia,1673846904214-6562130482814005987,08a3d035-5be9-4aca-9d2f-28c9ac9d0006,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1902 Build/PPR1.180610.011),,,phone
,,2023-01-16 05:24:33,2023-01-16 05:24:33,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Nagrak,43215,360443,114.10.30.5,False,Indosat Ooredoo,INDOSAT,Indonesia,1673846668741-7991980250338457546,9286ee0e-70cf-4053-8bd9-81004cb7976f,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,phone
,,2023-01-16 05:12:16,2023-01-16 05:12:16,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Gajahmati,59116,360355,182.2.74.170,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673845932212-114472780126221635,00000000-0000-0000-0000-000000000000,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A205F Build/RP1A.200720.012),,,phone
,,2023-01-16 05:10:37,2023-01-16 05:10:37,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Kebonagung,61258,360247,114.5.104.232,False,Indosat Ooredoo,INDOSAT OOREDOO,Indonesia,1673845834591-7481344985585471993,60e35bb4-a868-4e31-a7c7-342337cde06b,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A035F Build/RP1A.200720.012),,,phone
,,2023-01-16 05:08:18,2023-01-16 05:08:18,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Kuningan Timur,12950,360155,140.213.11.89,False,XL Axiata,XL Axiata,Indonesia,1673845694451-8353973144290814399,3b55f73f-9434-453d-88c1-2010ab8dfee5,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH2239 Build/RP1A.200720.011),,,phone
,,2023-01-16 04:35:04,2023-01-16 04:35:04,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Kebon Kalapa,16125,360079,36.79.98.140,True,INDOSAT,INDOSAT,Indonesia,1673843704534-4365923714448253802,a7eae2c9-bd1c-4f86-acef-56c15d921ff9,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-T225 Build/SP1A.210812.016),,,tablet
,,2023-01-16 04:34:51,2023-01-16 04:34:51,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Bintara Jaya,17136,360055,180.252.119.101,True,XL,XL,Indonesia,1673843689572-7161508385195265001,45dc89e0-4071-44e4-a9fd-b6a1dc41c7c1,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; 220333QAG Build/RKQ1.211001.001),,,phone
,,2023-01-16 04:11:14,2023-01-16 04:11:14,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Bendo,66116,360255,125.166.8.202,True,AXIS,AXIS,Indonesia,1673842269206-9003129145356835708,00000000-0000-0000-0000-000000000000,,,,,,android,,7.1.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; CPH1717 Build/N4F26M),,,phone
,,2023-01-16 04:00:50,2023-01-16 04:00:50,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BE,Taba Baru,39374,360065,103.189.207.62,True,XL Axiata,XL Axiata,Indonesia,1673841646712-7414865373554101621,f74d01bb-1f93-4ef9-b7a7-8ec9f8a5abfc,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; Infinix X6812B Build/RP1A.200720.011),,,phone
,,2023-01-16 03:42:06,2023-01-16 03:42:06,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,YO,Semaki,55166,360514,114.10.7.209,False,Indosat Ooredoo,INDOSAT,Indonesia,1673840522430-6358733524062184434,9d6c6a31-8167-4f66-97b3-50fff17707de,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH2269 Build/RP1A.200720.011),,,phone
,,2023-01-16 03:15:37,2023-01-16 03:15:37,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Kebon Lega,40235,360024,114.122.103.40,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673838934068-6837722818263258404,2f196659-e666-4000-ade5-9b02b0c86e75,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; 220233L2G Build/RP1A.200720.011),,,tablet
,,2023-01-16 02:55:14,2023-01-16 02:55:14,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,YO,Wijimulyo,55671,360214,103.134.220.23,True,Telkomsel,Tsel-PakaiMasker,English,1673837712647-3137251390821441390,f641b0b1-840e-43eb-9458-03239d430000,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-G9750 Build/RP1A.200720.012),,,phone
,,2023-01-16 02:22:53,2023-01-16 02:22:53,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,NB,Selagalas,83237,360283,110.136.217.8,True,XL Axiata,XL Axiata,Indonesia,1673835769633-2856105222653645238,9be0f52a-69b8-4012-9242-6db73a0c595a,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH1933 Build/RKQ1.200903.002),,,phone
,,2023-01-16 01:43:50,2023-01-16 01:43:50,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Tegalsari,51261,360411,114.10.21.104,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1673833428661-6533371882930442265,7b1f1212-47b0-4c32-a974-47865eef1bbf,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2010J19SG MIUI/V12.0.5.0.QJQIDXM),,,phone
,,2023-01-16 01:36:17,2023-01-16 01:36:17,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Kotabaru Hulu,72114,360207,125.164.98.39,True,TELKOMSEL,TSEL-PAKAIMASKER,Indonesia,1673832979871-7426102468659568986,5f1ad417-4a4d-4345-be32-aea5cd77542e,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; RMX3085 Build/SP1A.210812.016),,,phone
,,2023-01-16 01:27:15,2023-01-16 01:27:15,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Kukusan,16425,360117,110.137.193.18,True,3SinyalKuatHemat,3SinyalKuatHemat,Indonesia,1673832434109-2706174805591573857,968d7f5e-82a3-43bd-a441-dbd0058d0700,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; Redmi Note 9 Pro Build/SKQ1.211019.001),,,phone
,,2023-01-16 01:03:57,2023-01-16 01:03:57,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Nanggewer Mekar,16912,360078,103.76.150.6,True,Telkomsel,,English,1673831035361-728381353678425650,00000000-0000-0000-0000-000000000000,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A920F Build/QP1A.190711.020),,,phone
,,2023-01-16 01:02:50,2023-01-16 01:02:50,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Titi Kuning,20146,360285,114.5.147.156,False,Indosat Ooredoo,INDOSAT,Indonesia,1673830967125-5890983316322663053,5108402d-910f-419d-ba00-58e93a14ac72,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1723 Build/PKQ1.180819.001),,,phone
,,2023-01-16 00:49:00,2023-01-16 00:49:00,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KI,Tanah Grogot,76251,360352,125.162.115.31,True,,Indosat Ooredoo,Indonesia,1673830168724-5111227669184461908,f651bcc6-090b-4c63-8a5a-dba55e909590,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; V2131 Build/SP1A.210812.003),,,phone
,,2023-01-16 00:42:49,2023-01-16 00:42:49,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Sibolga,22612,360477,114.122.15.9,False,Telkomsel,Tsel-PakaiMasker,English,1673829769262-8147007778031811947,af32db05-f262-4091-b3e3-459e6899d469,,,,,,android,,11,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH1911 Build/RP1A.200720.011),,,phone
,,2023-01-16 00:22:34,2023-01-16 00:22:34,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Bojong Rawalumbu,17116,360055,180.253.193.27,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1673828550287-462684914466346078,09cb27dd-0934-459f-aad4-7edd5c585ad6,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; RMX2195 Build/RKQ1.201217.002),,,phone
,,2023-01-16 00:09:53,2023-01-16 00:09:53,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,ST,Talise,94118,360340,180.247.47.76,True,TELKOMSEL,,Indonesia,1673827790598-7144358357349606748,bc8e93cf-764e-4c49-9a7a-9e6ec5cde30c,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G610F Build/M1AJQ),,,phone
,,2023-01-15 23:13:11,2023-01-15 23:13:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Pematang,42184,360468,114.124.212.211,False,TELKOMSEL,Tsel-PakaiMasker,English,1673824390161-4318488797124889212,00000000-0000-0000-0000-000000000000,,,,,,android,,13,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A225F Build/TP1A.220624.014),,,phone
,,2023-01-15 22:57:23,2023-01-15 22:57:23,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Cimanggis,16451,360117,116.206.8.31,False,3SinyalKuatHemat,3SinyalKuatHemat,Indonesia,1673823438811-2576438425628019279,00000000-0000-0000-0000-000000000000,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M105G Build/QP1A.190711.020),,,phone
,,2023-01-15 22:51:28,2023-01-15 22:51:28,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,DC,Washington,20011,511,35.245.243.240,True,Android,Android Virtual Operator,English,1673823084522-8608180159635082301,a0d019ad-786a-4a38-8b9a-10ca1ad1abe1,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; GCE x86 phone Build/PGR1.190916.001),,,phone
,,2023-01-15 21:55:59,2023-01-15 21:55:59,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SN,Tidung,90222,360259,182.1.217.35,False,Indosat Ooredoo,,Indonesia,1673819756417-3221410616460354045,36010ed6-adbf-41f3-9db2-f3dd34be8a37,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; RMX3085 Build/SP1A.210812.016),,,phone
,,2023-01-15 21:54:33,2023-01-15 21:54:33,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Kedungdoro,60261,360457,182.1.115.196,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1673819670804-6821527341827238727,b92b9a19-3849-4008-8c3c-adbdab97076f,,,,,,android,,12,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J20CG Build/SKQ1.211019.001),,,phone
,,2023-01-15 21:29:27,2023-01-15 21:29:27,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Bulakrejo,57522,360446,114.79.46.31,False,smartfren,Smartfren,Bahasa Indonesia,1673818163304-8072317616058195943,ddb2a51b-86c0-40b7-8235-5f8789fda1d9,,,,,,android,,6.0.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G532G Build/MMB29T),,,phone
